sentence_id,company_id,company_name,section,pdf_page,candidate_label,rerank_score_v1,rerank_score_v2,scorer_used,score_used,threshold_used,hard_gate_pass,hard_gate_reason,strong_anchor,anchor_terms,label_mode,attribution_final,attribution_source,status_final,status_source,final_label,final_reason,confidence,countable,document_text,manual_ai_relevant,manual_label_valid,manual_attribution,manual_status,manual_table_quality,manual_correct_labels,manual_exclusion_reason,manual_note,lsa_cos,score_norm,lsa_norm,semantic_score,conf_w,edge_weight
CAND-00146,300033.SZ,同花顺,研发投入,13,AI_GENERAL,0.90625,0.651355,score_mean,0.7788025000000001,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,金融大数据智能化治理与全场景应用项目：金融垂直大模型与通用 AI 技术应用项目。,,,,,,,,,,0.7655043692632288,0.29267191119686864,0.5290881402300487,0.25,0.1793632210345073
CAND-00147,300059.SZ,东方财富,核心竞争力,2,TECH_LLM,0.894531,0.060087,rerank_score_v1,0.894531,0.57,1,ANCHOR_OK,1,多模态|生成式|大模型,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,公司充分发挥多年来积累的研发技术优势，自主研发了一系列网络核心技术，拥有充实的AI 技术能力，包括自然语言处理、图像处理、语音识别和多模态融合技术，同时公司密切跟踪行业前沿技术发展，持续加强生成式AI、交互式AI 等领域能力建设，积极探索大模型在各金融场景的应用。,,,,,,,,,0.2935175284908875,0.8881903285486387,0.36089155565302417,0.6245409421008314,0.6,0.46483473915629925
CAND-00147,300059.SZ,东方财富,核心竞争力,2,TECH_NLP,0.894531,0.001701,rerank_score_v1,0.894531,0.86,1,ANCHOR_OK,1,自然语言处理,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,公司充分发挥多年来积累的研发技术优势，自主研发了一系列网络核心技术，拥有充实的AI 技术能力，包括自然语言处理、图像处理、语音识别和多模态融合技术，同时公司密切跟踪行业前沿技术发展，持续加强生成式AI、交互式AI 等领域能力建设，积极探索大模型在各金融场景的应用。,,,,,,,,,0.3329909377057444,0.8881903285486387,0.40802991800686805,0.6481101232777533,0.6,0.4733196443799912
CAND-00147,300059.SZ,东方财富,核心竞争力,2,AI_GENERAL,0.777344,0.964855,score_mean,0.8710995,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,公司充分发挥多年来积累的研发技术优势，自主研发了一系列网络核心技术，拥有充实的AI 技术能力，包括自然语言处理、图像处理、语音识别和多模态融合技术，同时公司密切跟踪行业前沿技术发展，持续加强生成式AI、交互式AI 等领域能力建设，积极探索大模型在各金融场景的应用。,,,,,,,,,,0.8633501547366902,0.29267191119686864,0.5780110329667794,0.25,0.1867016549450169
CAND-00147,300059.SZ,东方财富,核心竞争力,2,TECH_SPEECH,0.112793,0.000626,score_mean,0.0567095,0.05,1,ANCHOR_OK,1,语音识别,ANCHOR_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,公司充分发挥多年来积累的研发技术优势，自主研发了一系列网络核心技术，拥有充实的AI 技术能力，包括自然语言处理、图像处理、语音识别和多模态融合技术，同时公司密切跟踪行业前沿技术发展，持续加强生成式AI、交互式AI 等领域能力建设，积极探索大模型在各金融场景的应用。,,,,,,,,,0.3143857044905466,0.0,0.3858119175245161,0.19290595876225805,0.6,0.3094461451544129
CAND-00148,300059.SZ,东方财富,核心竞争力,2,TECH_LLM,0.972656,0.946597,rerank_score_v1,0.972656,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,HIGH,1,公司自主研发妙想大模型，凭借数据特色和算法优势，聚焦于核心金融场景，不断优化金融垂直能力，向整个东方财富生态输入妙想AI 能力，进一步完善互联网财富管理生态建设。,,,,,,,,,0.2062834756714053,0.9710121102979282,0.25671838000921826,0.6138652451535732,1.0,0.768319147092144
CAND-00148,300059.SZ,东方财富,核心竞争力,2,AI_GENERAL,0.878906,0.984094,score_mean,0.9315,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,公司自主研发妙想大模型，凭借数据特色和算法优势，聚焦于核心金融场景，不断优化金融垂直能力，向整个东方财富生态输入妙想AI 能力，进一步完善互联网财富管理生态建设。,,,,,,,,,,0.9273818607021042,0.29267191119686864,0.6100268859494864,0.25,0.19150403289242296
CAND-00148,300059.SZ,东方财富,核心竞争力,2,AI_ENGINEERING,0.851562,0.531209,rerank_score_v2,0.531209,0.17,1,ANCHOR_OK,0,自主研发妙想大模型,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,公司自主研发妙想大模型，凭借数据特色和算法优势，聚焦于核心金融场景，不断优化金融垂直能力，向整个东方财富生态输入妙想AI 能力，进一步完善互联网财富管理生态建设。,,,,,,,,,0.1793311313469378,0.5030258435730819,0.22453242499993736,0.36377913428650965,0.25,0.15456687014297646
CAND-00150,300059.SZ,东方财富,研发投入,7,TECH_LLM,0.992188,0.029312,rerank_score_v1,0.992188,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,主要研发项目名称：妙想金融大模型后训练项目。,,,,,,,,,0.08874025951603307,0.9917183508243554,0.11635060267310948,0.5540344767487324,0.6,0.4394524116295437
CAND-00151,300059.SZ,东方财富,研发投入,7,TECH_LLM,0.984375,0.281406,rerank_score_v1,0.984375,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,拟达到的目标：提升大模型及其产品应用的金融垂类能力。,,,,,,,,,0.12355130823294534,0.9834356425900234,0.15792126659533065,0.570678454592677,0.6,0.4454442436533637
CAND-00152,300059.SZ,东方财富,研发投入,7,TECH_LLM,0.941406,0.826712,rerank_score_v1,0.941406,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,项目目的：面向投资、投研领域的复杂金融应用场景，全面训练并提升妙想大模型的核心金融能力。,,,,,,,,,0.21823331257856673,0.9378833975982124,0.2709886382261625,0.6044360179121875,0.6,0.4575969664483875
CAND-00152,300059.SZ,东方财富,研发投入,7,PRODUCT_INVEST,0.9375,0.212069,rerank_score_v1,0.9375,0.27,1,ANCHOR_OK,1,投资|投研,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,项目目的：面向投资、投研领域的复杂金融应用场景，全面训练并提升妙想大模型的核心金融能力。,,,,,,,,,0.16379866535723986,0.9337425735404495,0.20598386219184922,0.5698632178661494,0.6,0.4451507584318138
CAND-00153,300059.SZ,东方财富,研发投入,8,TECH_LLM,0.835938,0.164516,rerank_score_v1,0.835938,0.57,1,ANCHOR_OK,1,大模型|多模态,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：构建一个集成文本、图像、音频等多模态信息的视频内容自动生成平台，支持财经资讯、市场解读等视频内容的快速生产与高效分发。,,,,,,,,,0.11018344770443471,0.8260747873257763,0.1419576326953884,0.48401621001058237,0.6,0.4142458356038096
CAND-00154,300059.SZ,东方财富,研发投入,8,TECH_LLM,0.941406,0.5,rerank_score_v1,0.941406,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：构建一套基于AI 大模型的框架系统，实时识别与分析用户行为， 并提供个性化的智能应用与策略推荐。,,,,,,,,,0.12976589034491431,0.9378833975982124,0.16534259729107031,0.5516129974446413,0.6,0.43858067908007087
CAND-00154,300059.SZ,东方财富,研发投入,8,AI_GENERAL,0.753906,0.377541,score_mean,0.5657235,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：构建一套基于AI 大模型的框架系统，实时识别与分析用户行为， 并提供个性化的智能应用与策略推荐。,,,,,,,,,,0.5396153141162608,0.29267191119686864,0.41614361265656474,0.25,0.1624215418984847
CAND-00154,300059.SZ,东方财富,研发投入,8,AI_ENGINEERING,0.914062,0.256832,rerank_score_v2,0.256832,0.17,1,ANCHOR_OK,0,自研妙想大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：构建一套基于AI 大模型的框架系统，实时识别与分析用户行为， 并提供个性化的智能应用与策略推荐。,,,,,,,,,0.09827466210987035,0.21215362583196415,0.12773639714172036,0.16994501148684227,0.25,0.12549175172302635
CAND-00155,300059.SZ,东方财富,研发投入,8,TECH_LLM,0.933594,0.422505,rerank_score_v1,0.933594,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：构建以人工智能为驱动的内容生态体系。,,,,,,,,,0.0766948672980125,0.9296017494826867,0.10196623419921749,0.5157839918409521,0.6,0.4256822370627428
CAND-00155,300059.SZ,东方财富,研发投入,8,AI_GENERAL,0.925781,0.377541,score_mean,0.651661,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：构建以人工智能为驱动的内容生态体系。,,,,,,,,,,0.6307192740404793,0.29267191119686864,0.461695592618674,0.25,0.16925433889280111
CAND-00156,300059.SZ,东方财富,研发投入,8,TECH_LLM,0.925781,0.453262,rerank_score_v1,0.925781,0.57,1,ANCHOR_OK,1,大模型|多模态,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：构建创新性的智能财经数据多模态交互引擎生态系统，整合多维度数据，为投资者提供全面、深度的财经数据分析服务。,,,,,,,,,0.0671624723731883,0.9213190412483545,0.09058283724912118,0.5059509392487378,0.6,0.42214233812954555
CAND-00156,300059.SZ,东方财富,研发投入,8,PRODUCT_INVEST,0.5,0.233706,rerank_score_v1,0.5,0.27,1,ANCHOR_OK,0,投资,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：构建创新性的智能财经数据多模态交互引擎生态系统，整合多维度数据，为投资者提供全面、深度的财经数据分析服务。,,,,,,,,,0.10527299146423719,0.46994059574442804,0.13609366324919211,0.3030171294968101,0.25,0.1454525694245215
CAND-00157,300059.SZ,东方财富,研发投入,8,TECH_LLM,0.976562,0.859664,rerank_score_v1,0.976562,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：构建智能金融服务平台，打造多场景金融大模型能力体系，为用户提供专业、及时、可理解的金融数据解读与投资决策支持。,,,,,,,,,0.1079519479461093,0.9751529343556912,0.139292819944407,0.5572228771500491,0.6,0.44060023577401775
CAND-00157,300059.SZ,东方财富,研发投入,8,AI_ENGINEERING,0.867188,0.201813,rerank_score_v2,0.201813,0.17,1,ANCHOR_OK,0,自研妙想大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：构建智能金融服务平台，打造多场景金融大模型能力体系，为用户提供专业、及时、可理解的金融数据解读与投资决策支持。,,,,,,,,,0.07679470329089108,0.15382694922314286,0.10208545636172822,0.12795620279243552,0.25,0.11919343041886533
CAND-00158,300059.SZ,东方财富,研发投入,8,TECH_LLM,0.980469,0.787931,rerank_score_v1,0.980469,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：聚焦投研全流程痛点，推出一系列新型智能化提效工具。,,,,,,,,,0.07759809997300098,0.9792948185322605,0.10304485674463,0.5411698376384453,0.6,0.4348211415498403
CAND-00158,300059.SZ,东方财富,研发投入,8,AI_ENGINEERING,0.914062,0.191933,rerank_score_v2,0.191933,0.17,1,ANCHOR_OK,0,自研妙想大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：聚焦投研全流程痛点，推出一系列新型智能化提效工具。,,,,,,,,,0.05327274987833593,0.1433529754160007,0.07399600613978138,0.10867449077789104,0.25,0.11630117361668366
CAND-00159,300059.SZ,东方财富,研发投入,8,TECH_LLM,0.933594,0.245085,rerank_score_v1,0.933594,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：通过构建智能驱动的数据处理体系，满足基金市场规模扩大、产品类型丰富、业务创新需求增长带来的挑战。,,,,,,,,,0.05693250307401851,0.9296017494826867,0.07836641081713551,0.5039840801499111,0.6,0.42143426885396806
CAND-00160,300059.SZ,东方财富,研发投入,8,TECH_LLM,0.90625,0.320821,rerank_score_v1,0.90625,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：面向全球证券市场，构建低时延策略交易平台，满足投资者算法交易诉求，赋能精准决策。,,,,,,,,,0.07214405020615741,0.9006138608407338,0.09653173869075274,0.49857279976574326,0.6,0.41948620791566754
CAND-00160,300059.SZ,东方财富,研发投入,8,PRODUCT_INVEST,0.816406,0.377541,rerank_score_v1,0.816406,0.27,1,ANCHOR_OK,0,投资,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,利用自研妙想大模型全面赋能 Choice 金融终端，进一步适配主流信创操作系统：面向全球证券市场，构建低时延策略交易平台，满足投资者算法交易诉求，赋能精准决策。,,,,,,,,,0.04339378001692316,0.8053685467993491,0.062198736274509454,0.4337836415369293,0.25,0.16506754623053937
CAND-00163,300059.SZ,东方财富,研发投入,8,PRODUCT_INVEST,0.96875,0.2227,rerank_score_v1,0.96875,0.27,1,ANCHOR_OK,0,基金,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,面向金融机构的新一代数据终端智能化研发项目：天天基金智能体应用编排平台。,,,,,,,,,0.049270153246479736,0.9668712862401654,0.06921618463103521,0.5180437354356003,0.25,0.17770656031534005
CAND-00163,300059.SZ,东方财富,研发投入,8,AI_GENERAL,0.953125,0.754915,score_mean,0.85402,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,面向金融机构的新一代数据终端智能化研发项目：天天基金智能体应用编排平台。,,,,,,,,,,0.8452438555829367,0.29267191119686864,0.5689578833899027,0.25,0.18534368250848543
CAND-00163,300059.SZ,东方财富,研发投入,8,TECH_LLM,0.652344,0.071591,rerank_score_v1,0.652344,0.57,1,ANCHOR_OK,0,智能体,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,面向金融机构的新一代数据终端智能化研发项目：天天基金智能体应用编排平台。,,,,,,,,,0.14294604042998132,0.6314433351852443,0.18108207110257216,0.4062627031439082,0.25,0.16093940547158625
CAND-00168,300079.SZ,数码视讯,业务概要,1,AI_GENERAL,0.777344,0.679179,score_mean,0.7282615,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,报告期内，公司推出针对广电行业的AI Agent，该系统可以广泛应用于电视台、网络公司、台站等的机房运维中，具有综合采集、智能研判、按需排障的运维能力，下一步计划将应用扩展到广播电视内容生产、数字安全、显控交互等各个业务场景。,,,,,,,,,,0.7119249046694259,0.29267191119686864,0.5022984079331473,0.25,0.1753447611899721
CAND-00181,300079.SZ,数码视讯,核心竞争力,10,AI_GENERAL,0.59375,0.754915,score_mean,0.6743325,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,报告期内，公司推出针对广电行业的AI Agent，该系统可以广泛应用于电视台、网络公司、台站等的机房运维中，以本地化部署的广电垂直大模型为核心，具有综合采集、智能研判、按需排障的运维能力。,,,,,,,,,,0.6547537575595708,0.29267191119686864,0.4737128343782197,0.25,0.17105692515673296
CAND-00189,300085.SZ,银之杰,业务概要,4,PRODUCT_INVEST,0.96875,0.718594,rerank_score_v1,0.96875,0.27,1,ANCHOR_OK,0,股票|行情|投资,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,报告期内，公司持续引进专业人才，自主开发股票行情分析软件，重点在于融合AI 技术，实现人工智能辅助的股票行情与投资决策分析功能。,,,,,,,,,0.14456448974042518,0.9668712862401654,0.18301479116816802,0.5749430387041667,0.25,0.186241455805625
CAND-00189,300085.SZ,银之杰,业务概要,4,AI_GENERAL,0.90625,0.932453,score_mean,0.9193515,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,报告期内，公司持续引进专业人才，自主开发股票行情分析软件，重点在于融合AI 技术，实现人工智能辅助的股票行情与投资决策分析功能。,,,,,,,,,,0.9145030073826642,0.29267191119686864,0.6035874592897664,0.25,0.19053811889346495
CAND-00190,300085.SZ,银之杰,研发投入,15,TECH_CV,0.652344,0.437823,rerank_score_v1,0.652344,0.3,1,ANCHOR_OK,1,图像识别,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,SECTION_INFER,ACCEPT,PASS_ALL,HIGH,1,为公司各软硬件产品提供基础图像识别能力。,,,,,,,,,0.6337292872675919,0.6314433351852443,0.7671656900953784,0.6993045126403113,1.0,0.8195827075841868
CAND-00191,300085.SZ,银之杰,研发投入,15,TECH_CV,0.972656,0.946597,rerank_score_v1,0.972656,0.3,1,ANCHOR_OK,1,图像识别|OCR,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,SECTION_INFER,ACCEPT,PASS_ALL,HIGH,1,基于机器学习技术建立公司级图像识别引擎，主要包括图像分类、图像全幅面 OCR、图像指定区域 OCR、图像特征点定位等通用功能，以及垂直领域的特定图像内容识别，如身份证、银行卡、营业执照、发票等。,,,,,,,,,0.7443098946023833,0.9710121102979282,0.899218858076968,0.935115484187448,1.0,0.9610692905124688
CAND-00191,300085.SZ,银之杰,研发投入,15,TECH_ML,0.5,0.001501,rerank_score_v1,0.5,0.05,1,ANCHOR_OK,1,机器学习,ANCHOR_LED,COMPANY,EXPLICIT,R_AND_D,SECTION_INFER,ACCEPT,PASS_ALL,LOW,0,基于机器学习技术建立公司级图像识别引擎，主要包括图像分类、图像全幅面 OCR、图像指定区域 OCR、图像特征点定位等通用功能，以及垂直领域的特定图像内容识别，如身份证、银行卡、营业执照、发票等。,,,,,,,,,0.6131211179835001,0.46994059574442804,0.7425558230865452,0.6062482094154866,0.25,0.190937231412323
CAND-00192,300085.SZ,银之杰,研发投入,15,TECH_ML,0.960938,0.006693,rerank_score_v1,0.960938,0.05,1,ANCHOR_OK,1,机器学习,ANCHOR_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,SECTION_INFER,ACCEPT,PASS_ALL,LOW,0,基于机器学习的新一代图像识别引擎。,,,,,,,,,0.6067256209565703,0.9585896381246396,0.7349184473876943,0.846754042756167,0.25,0.22701310641342504
CAND-00192,300085.SZ,银之杰,研发投入,15,TECH_CV,0.957031,0.047426,rerank_score_v1,0.957031,0.3,1,ANCHOR_OK,1,图像识别,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,SECTION_INFER,ACCEPT,PASS_ALL,LOW,0,基于机器学习的新一代图像识别引擎。,,,,,,,,,0.6496949120810582,0.9544477539480704,0.7862315225793747,0.8703396382637225,0.25,0.23055094573955837
CAND-00193,300085.SZ,银之杰,研发投入,15,TECH_SPEECH,0.172852,0.002473,score_mean,0.0876625,0.05,1,ANCHOR_OK,1,智能语音,ANCHOR_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,SECTION_INFER,ACCEPT,PASS_ALL,LOW,0,完成基于通道质量的智能路由能力、富媒体短信的性能提升和功能完善、5G 消息的多样性模版、智能语音识别、AI 驱动能力。,,,,,,,,,0.4659333452611138,0.032813857414217724,0.566787104279463,0.29980048084684036,0.25,0.14497007212702606
CAND-00194,300085.SZ,银之杰,研发投入,15,TECH_CV,0.90625,0.060087,rerank_score_v1,0.90625,0.3,1,ANCHOR_OK,1,文字识别,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,已完成核心引擎的搭建，具备了通用的图像分类和文字识别能力；完成了印章专用领域的模型训练和调优工作；针对表格类数据进行了专项加强。,,,,,,,,,0.5504260668618655,0.9006138608407338,0.6676866365544618,0.7841502486975978,0.6,0.5222940895311351
CAND-00195,300085.SZ,银之杰,研发投入,15,TECH_CV,0.984375,0.021615,rerank_score_v1,0.984375,0.3,1,ANCHOR_OK,1,图像识别|印鉴,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,SECTION_INFER,ACCEPT,PASS_ALL,LOW,0,通过引入深度学习、 图像识别等先进技术，在信创环境下实现对印鉴真伪的高效、准确辨识；系统采用高精度图像采集设备，结合复杂的算法模型，能够迅速捕捉印鉴的细微特征， 并进行深度比对分析。,,,,,,,,,0.5922102829011142,0.9834356425900234,0.7175845185845774,0.8505100805873004,0.25,0.22757651208809507
CAND-00197,300085.SZ,银之杰,研发投入,16,PRODUCT_INVEST,0.976562,0.245085,rerank_score_v1,0.976562,0.27,1,ANCHOR_OK,0,股票|行情,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,大模型在金融领域的应用项目：股票行情分析软件。,,,,,,,,,0.056210332259661155,0.9751529343556912,0.07750400875443922,0.5263284715550652,0.25,0.17894927073325978
CAND-00197,300085.SZ,银之杰,研发投入,16,TECH_LLM,0.679688,0.245085,rerank_score_v1,0.679688,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,大模型在金融领域的应用项目：股票行情分析软件。,,,,,,,,,0.175828498717907,0.6604312238271972,0.22034965058689004,0.44039043720704363,0.6,0.39854055739453564
CAND-00198,300085.SZ,银之杰,研发投入,16,PRODUCT_INVEST,0.933594,0.731059,rerank_score_v1,0.933594,0.27,1,ANCHOR_OK,0,股票|行情,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,SECTION_INFER,ACCEPT,PASS_ALL,LOW,0,打造一款人工智能辅助的综合股票行情软件，旨在减少用户对股市有效数据、信息筛选时间，提升决策效率。,,,,,,,,,0.02535831149274042,0.9296017494826867,0.04066113748523916,0.4851314434839629,0.25,0.17276971652259443
CAND-00200,300130.SZ,新国都,核心竞争力,4,PRODUCT_FRAUD,0.972656,0.212069,score_mean,0.5923625,0.05,1,ANCHOR_OK,1,反欺诈,ANCHOR_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,智能反欺诈、数字人民币、个人消费者权益保护、个人金融信息保护、商用密码应用等项目应用与落地，推进了系统持续迭代升级，不仅体现公司强大的产研融合能力，也彰显了企业勇于担当社会责任的形象。,,,,,,,,,0.11938233629115574,0.5678558189997082,0.15294276299141288,0.3603992909955605,0.6,0.3697437447584018
CAND-00202,300130.SZ,新国都,核心竞争力,4,PRODUCT_PAYMENT,0.992188,0.924142,rerank_score_v1,0.992188,0.33,1,ANCHOR_OK,1,支付|商户,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,HIGH,1,面对支付领域不断变化的欺诈手段，公司秉持科技赋能业务理念，基于大数据与人工智能技术，打造具备自主知识产权的支付风险防控系统，通过海量数据跨行业、跨领域自动深度挖掘、开展关联分析、溯源风险交易，构建全方位、多层级的“事前、事中、事后”全流程反欺诈风险管理体系，风险防控与决策等系统智能化服务已覆盖广大商户，系统风险防控和决策数据可靠性处于行业领先水平。,,,,,,,,,0.2001369346182923,0.9917183508243554,0.24937830259641228,0.6205483267103838,1.0,0.7723289960262303
CAND-00202,300130.SZ,新国都,核心竞争力,4,PRODUCT_FRAUD,0.984375,0.893309,score_mean,0.938842,0.05,1,ANCHOR_OK,1,欺诈|反欺诈,ANCHOR_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,面对支付领域不断变化的欺诈手段，公司秉持科技赋能业务理念，基于大数据与人工智能技术，打造具备自主知识产权的支付风险防控系统，通过海量数据跨行业、跨领域自动深度挖掘、开展关联分析、溯源风险交易，构建全方位、多层级的“事前、事中、事后”全流程反欺诈风险管理体系，风险防控与决策等系统智能化服务已覆盖广大商户，系统风险防控和决策数据可靠性处于行业领先水平。,,,,,,,,,0.544084380177673,0.9351652529786262,0.6601135200996131,0.7976393865391196,0.6,0.527150179154083
CAND-00205,300130.SZ,新国都,研发投入,12,TECH_DECISION,0.816406,0.546738,rerank_score_v2,0.546738,0.17,1,ANCHOR_OK,1,智能风控,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,SECTION_INFER,ACCEPT,PASS_ALL,MEDIUM,1,数据罗盘，赋能内部运营效率提升：PayKKa 智能风控系统。,,,,,,,,,0.5262473692438949,0.5194884285175262,0.638812915428521,0.5791506719730236,0.6,0.44849424191028847
